,0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
126,1,1,1,1,1,1,1,1,1,0,0,0,0.0,-387.036094974133,1
127,1,0,1,0,0,1,1,1,1,0,1,1,0.0,-387.00070457509116,5
128,0,1,1,1,0,1,1,1,1,1,0,0,0.0,-386.85259897468455,1
129,1,0,1,1,1,0,1,0,1,1,0,1,0.0,-386.8306406695913,2
130,1,1,1,1,1,0,1,1,1,0,0,1,0.0,-386.66517442076,2
131,1,1,0,1,0,1,0,1,0,1,0,0,0.0,-386.61771635747886,2
132,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-386.51826105934833,3
133,0,1,0,0,0,1,1,1,1,1,1,1,0.0,-386.460764324059,3
134,1,0,1,0,1,0,1,1,0,1,1,1,0.0,-386.40791210272903,3
135,1,1,1,1,1,0,1,0,0,1,0,0,0.0,-386.3481971538484,4
136,1,0,1,1,0,1,1,1,0,1,0,1,0.0,-385.9309476815777,2
137,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-385.4786129875054,2
138,0,1,1,0,0,1,1,1,1,1,1,0,0.0,-385.39022233597944,2
139,1,0,1,0,1,0,1,0,1,1,1,1,0.0,-385.3682640308861,2
140,1,1,0,1,1,0,0,1,1,1,0,1,0.0,-385.3222530801854,1
141,1,1,1,0,1,0,1,1,1,0,1,1,0.0,-385.2027977820549,1
142,1,1,0,0,0,1,0,1,0,1,1,0,0.0,-385.15533971877375,1
143,1,1,0,1,1,0,1,1,1,0,0,0,0.0,-385.01473582744137,1
144,1,0,1,1,1,1,1,1,1,1,0,1,0.0,-384.9664049576573,1
145,1,0,1,1,0,1,1,0,1,1,0,1,0.0,-384.8912996097348,3
146,1,1,1,0,1,0,1,0,0,1,1,0,0.0,-384.8858205151433,1
147,1,0,0,0,1,0,1,1,0,1,1,0,0.0,-384.7374735094104,2
148,1,1,1,1,0,1,1,1,1,0,0,1,0.0,-384.7258333609036,1
149,1,0,1,0,0,1,1,1,0,1,1,1,0.0,-384.4685710428726,2
150,1,1,1,1,1,0,0,1,1,1,0,0,0.0,-384.2517110921059,1
151,1,1,0,0,1,1,0,1,1,1,1,0,0.0,-384.2307969948533,2
152,1,1,0,0,1,1,1,1,0,1,1,1,0.0,-384.1121267912888,1
153,1,1,0,0,1,0,0,1,1,1,1,1,0.0,-383.8598764414803,1
154,1,1,0,0,1,0,1,1,1,0,1,0,0.0,-383.55235918873626,1
155,1,0,1,0,1,1,1,1,1,1,1,1,0.0,-383.5040283189522,2
156,1,0,1,0,0,1,1,0,1,1,1,1,0.0,-383.4289229710297,1
157,1,1,0,1,0,1,0,1,1,1,0,1,0.0,-383.382912020329,3
158,0,1,0,0,0,0,1,1,1,1,1,0,0.0,-383.3488631892879,1
159,1,1,1,1,1,0,1,0,1,1,0,1,0.0,-383.09339281669855,1
160,1,1,0,1,0,1,1,1,1,0,0,0,0.0,-383.0753947675849,1
161,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-383.04158480320933,1
162,1,1,1,0,1,0,0,1,1,1,1,0,0.0,-382.7893344534008,5
163,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-382.42721189618106,2
164,1,1,1,1,0,1,0,1,1,1,0,0,0.0,-382.3123700322495,1
165,1,1,1,1,0,1,1,1,0,1,0,1,0.0,-382.19369982868506,1
166,1,1,1,0,1,1,1,0,1,1,1,0,0.0,-382.0019367313664,2
167,1,1,0,0,0,1,0,1,1,1,1,1,0.0,-381.9205353816239,2
168,1,0,1,1,1,0,1,1,1,1,0,0,0.0,-381.8945038228862,2
169,1,0,0,0,1,1,1,1,1,1,1,0,0.0,-381.8735897256335,1
170,1,1,1,0,1,0,1,0,1,1,1,1,0.0,-381.63101617799344,2
171,1,1,0,1,1,0,1,0,1,1,0,0,0.0,-381.4429542233799,1
172,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-381.20915710476464,1
173,1,1,1,1,0,1,1,0,1,1,0,1,0.0,-381.15405175684214,4
174,1,1,1,0,0,1,0,1,1,1,1,0,0.0,-380.84999339354437,2
175,1,1,1,0,0,1,1,1,0,1,1,1,0.0,-380.73132318997995,1
176,1,0,1,0,1,0,1,1,1,1,1,0,0.0,-380.432127184181,1
177,1,1,0,1,0,0,0,1,1,1,0,0,0.0,-380.27101088555787,1
178,1,1,1,0,0,0,1,1,1,0,1,0,0.0,-380.17155558742735,2
179,1,0,1,1,0,1,1,1,1,1,0,0,0.0,-379.9551627630297,2
180,1,1,1,0,1,1,1,1,1,1,1,1,0.0,-379.74678046605953,2
181,1,1,0,1,0,1,1,0,1,1,0,0,0.0,-379.5036131635234,1
182,1,1,1,1,0,0,1,1,0,1,0,0,0.0,-379.1017986939139,2
183,1,1,0,0,0,0,0,1,1,1,1,0,0.0,-378.80863424685276,1
184,0,1,0,0,1,0,1,1,1,1,0,0,0.0,-378.7306795850007,2
185,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-378.4927861243246,1
186,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-378.1218655709516,1
187,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-378.0412365248183,1
188,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-377.8090282918938,3
189,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-377.6394220552088,1
190,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-376.5997739833659,3
191,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-376.45142697763305,1
192,1,0,0,0,0,1,1,1,0,1,0,1,0.0,-375.8696872320374,2
193,1,1,1,0,1,0,1,1,1,0,0,0,0.0,-375.55337198314015,1
194,1,0,0,0,1,1,1,1,1,1,0,1,0.0,-374.9451445081169,2
195,1,1,0,0,1,1,1,1,0,1,0,0,0.0,-374.46270099237404,1
196,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-374.19045064256557,1
197,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-374.0917804390011,1
198,1,0,1,1,1,0,1,1,1,0,1,1,0.0,-373.6913577818684,3
199,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-373.61403092328374,1
200,0,1,0,1,1,1,1,1,1,1,1,0,0.0,-373.5223380842092,2
201,1,1,1,1,1,0,1,0,1,0,1,0,0.0,-372.1792661942826,1
202,1,1,1,0,1,0,1,0,1,1,0,0,0.0,-371.9815903790787,1
203,1,1,0,1,1,0,0,1,0,1,1,0,0.0,-371.8659929255509,1
204,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-371.8332433733458,1
205,1,0,1,1,0,1,1,1,1,0,1,1,0.0,-371.75201672201194,1
206,1,0,1,0,0,1,1,1,1,1,0,1,0.0,-371.564340906808,2
207,1,1,1,1,0,1,1,1,0,0,1,0,0.0,-371.2795732062691,2
208,1,1,0,0,1,1,1,1,1,1,0,1,0.0,-371.2078966552242,1
209,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-371.0818973910652,1
210,0,1,1,1,1,0,1,1,1,0,0,0,0.0,-370.9393681946085,2
211,0,0,0,1,1,1,1,1,1,1,0,1,0.0,-370.3311407195853,1
212,1,1,1,1,1,1,1,1,1,0,1,0,0.0,-370.3150304823487,1
213,1,1,1,1,0,1,1,0,1,0,1,0,0.0,-370.2399251344262,1
214,1,0,1,1,1,0,1,1,0,0,0,1,0.0,-370.0177169015017,1
215,1,1,1,1,1,0,1,1,1,0,1,1,0.0,-369.9441099289757,1
216,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-369.8939023134894,2
217,0,1,0,1,1,0,0,1,1,1,0,0,0.0,-369.576446854034,2
218,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-369.0205382443736,1
219,1,0,1,1,1,0,1,0,1,0,0,1,0.0,-368.97806882965875,1
220,0,0,1,1,1,0,1,1,1,1,0,1,0.0,-368.8896781781328,1
221,0,0,0,0,1,1,1,1,1,1,1,1,0.0,-368.86876408088017,1
222,1,0,1,0,1,0,1,1,0,0,1,1,0.0,-368.5553402627965,2
223,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-368.1802351179505,1
224,0,1,0,1,0,0,1,1,1,1,1,0,0.0,-368.1201753362087,1
225,0,1,0,0,1,0,0,1,1,1,1,0,0.0,-368.1140702153288,1
226,1,0,1,1,0,1,1,1,0,0,0,1,0.0,-368.0783758416452,2
227,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-367.56944459647474,1
228,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-367.5376504960469,1
229,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-367.5156921909536,5
230,0,0,1,1,0,1,1,1,1,1,0,1,0.0,-366.95033711827637,3
231,1,1,1,1,1,1,1,0,1,1,1,0,0.0,-366.7432488782872,1
232,1,0,0,1,1,1,1,1,1,1,1,0,0.0,-366.6249018725543,2
233,1,0,1,0,0,1,1,1,0,0,1,1,0.0,-366.6159992029401,2
234,0,1,0,1,1,1,1,1,1,1,0,1,0.0,-366.5938928666926,1
235,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-366.54628425405946,1
236,1,0,1,1,1,0,1,0,0,1,0,1,0.0,-366.4459352974402,1
237,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-366.39913925217337,2
238,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-366.37433027580056,1
239,1,1,1,1,1,0,1,0,1,1,1,1,0.0,-366.37232832491424,1
240,1,1,1,1,1,0,1,1,0,0,0,1,0.0,-366.29046904860894,1
241,0,1,0,0,0,1,0,1,1,1,1,0,0.0,-366.1747291554724,2
242,1,0,1,0,1,1,1,1,1,0,1,1,0.0,-365.67145647901964,1
243,1,0,1,0,0,1,1,0,1,0,1,1,0.0,-365.57635113109717,5
244,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-365.5233508786131,1
245,1,1,1,1,0,1,1,1,0,1,1,1,0.0,-365.47263533690074,1
246,0,1,1,1,0,1,1,0,1,1,0,0,0.0,-365.42824553069056,2
247,1,1,1,1,1,0,1,0,1,0,0,1,0.0,-365.250820976766,1
248,1,0,0,1,1,0,1,1,1,0,0,1,0.0,-365.1124739710331,1
249,1,1,1,0,0,1,1,0,0,0,1,0,0.0,-365.08390761535435,2
250,1,0,1,0,1,0,1,0,0,1,1,1,0.0,-364.98355865873503,1
251,1,1,0,1,1,0,0,1,0,1,0,1,0.0,-364.93754770803434,1
252,1,1,1,0,1,0,0,1,1,0,1,0,0.0,-364.93676261346826,1
253,1,1,1,1,0,0,1,1,1,0,1,0,0.0,-364.9328677343481,2
254,0,0,0,1,0,0,1,1,1,1,0,1,0.0,-364.9089779715848,1
255,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-364.7351919191442,2
256,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-364.6200304552903,2
257,1,0,1,1,1,1,1,1,0,1,0,1,0.0,-364.6016995855062,1
258,1,1,1,1,0,1,0,1,1,0,0,0,0.0,-364.45979819231695,1
259,1,1,1,1,0,1,1,0,1,1,1,1,0.0,-364.4329872650578,1
260,1,1,1,1,0,1,1,1,0,0,0,1,0.0,-364.3511279887525,1
261,1,0,1,1,1,0,1,1,1,0,0,0,0.0,-364.04193198295366,2
262,1,1,0,0,1,1,0,1,0,1,1,0,0.0,-363.8460916227022,2
263,1,1,1,0,1,0,1,0,1,0,1,1,0.0,-363.7884443380609,1
264,0,1,1,0,1,0,1,1,1,1,1,1,0.0,-363.690053686535,1
265,1,0,1,1,1,1,1,0,1,1,0,1,0.0,-363.5620515136633,1
266,1,1,0,0,1,0,0,1,0,1,1,1,0.0,-363.47517106932924,1
267,1,0,1,1,0,1,1,1,1,1,1,0,0.0,-363.2440982712454,2
268,0,1,1,1,0,1,1,1,1,1,0,1,0.0,-363.21308926538364,2
269,1,0,0,1,0,1,1,1,1,0,0,1,0.0,-363.1731329111767,1
270,1,1,1,1,1,1,1,0,0,1,0,0,0.0,-363.08960799792044,2
271,1,1,0,1,0,1,0,1,0,1,0,1,0.0,-362.9982066481779,2
272,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-362.99742155361184,2
273,1,0,0,1,1,1,1,1,0,1,0,0,0.0,-362.95126099218754,2
274,1,1,1,0,0,1,1,1,0,0,1,1,0.0,-362.8887513500474,1
275,1,1,0,1,0,1,1,0,1,1,1,0,0.0,-362.8025486717391,1
276,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-362.68068939543383,3
277,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-362.4046290812497,2
278,1,0,1,0,1,1,1,0,1,1,1,1,0.0,-362.09967487495817,1
279,1,1,0,1,1,1,0,1,1,1,0,1,0.0,-362.0536639242575,1
280,1,1,1,1,0,1,0,1,0,1,0,0,0.0,-361.9276646600984,1
281,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-361.73167036972427,1
282,1,1,1,0,1,1,1,0,0,1,1,0,0.0,-361.62723135921533,1
283,1,1,0,0,0,1,0,1,0,1,1,1,0.0,-361.5358300094728,2
284,1,0,1,1,1,0,1,1,0,1,0,0,0.0,-361.5097984507351,1
285,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-361.48888435348243,1
286,1,1,1,0,1,0,0,0,1,1,1,0,0.0,-361.3649810094068,2
287,1,1,1,0,1,0,1,0,0,1,1,1,0.0,-361.25631080584236,1
288,0,1,0,1,0,0,1,1,1,1,0,1,0.0,-361.19173011869213,1
289,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-360.98312193617795,1
290,1,1,1,1,0,1,0,0,1,1,0,0,0.0,-360.8880165882555,1
291,1,1,1,1,1,1,1,1,0,1,0,1,0.0,-360.85445173261354,1
292,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-360.6402142843921,2
293,1,1,1,1,1,0,0,1,1,1,0,1,0.0,-360.612201382805,1
294,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-360.4652880213933,2
295,1,1,0,0,1,1,1,1,1,0,1,0,0.0,-360.29377003280825,1
296,1,0,1,0,0,0,1,1,1,0,1,1,0.0,-360.2692937310191,4
297,1,1,1,1,0,0,1,0,1,0,0,0,0.0,-360.1995787821385,2
298,1,0,0,0,1,0,1,0,1,1,1,1,0.0,-360.07831572826655,2
299,1,1,0,0,1,0,1,1,1,0,1,1,0.0,-359.92284947943534,1
300,1,1,0,1,0,0,0,1,0,1,0,0,0.0,-359.8663055134068,1
301,1,0,1,1,0,1,1,1,0,1,0,0,0.0,-359.57045739087863,2
302,1,1,1,0,1,1,0,1,1,1,1,0,0.0,-359.52074529747284,1
303,1,1,0,1,0,1,1,1,1,0,0,1,0.0,-359.445885058284,1
304,1,1,1,0,0,1,0,0,1,1,1,0,0.0,-359.4256399495504,1
305,1,1,1,0,1,1,1,1,0,1,1,1,0.0,-359.39207509390843,1
306,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-359.1995368375057,1
307,1,1,1,0,1,0,0,1,1,1,1,1,0.0,-359.1498247440999,2
308,0,0,0,0,1,0,1,1,1,1,0,1,0.0,-358.82841772859246,1
309,1,1,1,1,0,1,0,1,1,1,0,1,0.0,-358.67286032294857,1
310,1,0,1,1,1,1,1,1,1,1,0,0,0.0,-358.6259146669582,1
311,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-358.4039288747017,2
312,1,0,0,0,0,1,1,0,1,1,1,1,0.0,-358.1389746684101,1
313,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-358.1080807521735,1
314,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-357.5090982441871,1
315,1,0,1,0,1,1,1,1,1,1,1,0,0.0,-357.1635380282531,1
316,1,0,1,0,0,1,1,0,1,1,1,0,0.0,-357.0684326803306,1
317,0,0,0,0,0,1,1,1,1,1,0,1,0.0,-356.8890766687361,2
318,1,1,0,0,1,1,1,0,1,1,1,0,0.0,-356.7219884287468,3
319,1,0,1,0,0,0,1,0,1,1,1,1,0.0,-356.69751212695763,1
320,1,1,0,1,0,0,0,1,1,1,0,1,0.0,-356.65150117625694,2
321,1,1,0,1,0,1,1,0,1,1,0,1,0.0,-355.8741034542225,2
322,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-355.1586666109891,1
323,1,0,0,0,1,1,1,1,0,1,0,1,0.0,-354.56043913596585,1
324,1,1,1,1,0,0,1,0,1,1,0,1,0.0,-354.43264091277007,1
325,1,1,1,0,0,0,0,1,1,1,1,0,0.0,-354.1185825494723,2
326,1,1,1,0,0,0,1,1,0,1,1,1,0.0,-354.0099123459079,1
327,1,0,1,1,1,0,1,1,0,0,1,1,0.0,-353.31665240971734,1
328,0,1,0,0,0,1,1,1,1,1,0,1,0.0,-353.17182881584336,1
329,1,0,1,0,1,0,1,1,0,1,0,1,0.0,-353.11897659451336,2
330,1,1,1,0,0,0,1,0,1,1,1,1,0.0,-352.97026427406496,1
331,1,1,1,0,1,1,1,1,1,0,0,0,0.0,-352.2947828272122,1
332,1,0,1,1,1,0,1,0,1,0,1,1,0.0,-352.2770043378744,2
333,1,1,1,0,1,0,1,1,1,0,0,1,0.0,-351.92386227383923,1
334,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-351.5868850069276,1
335,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-351.42853800119474,1
336,0,1,0,1,0,1,0,1,1,1,1,0,0.0,-350.9460413023932,1
